X Position,Y Position,Time
2.79419333711769,-9.22608687422128,0.0
-3.926325008501067,347.7610762467602,0.016666666666666666
-0.14258975864584045,353.8997526154086,0.03333333333333333
4.604889822668042,361.07341539149496,0.05
4.604889822668042,361.07341539149496,0.06666666666666667
9.423611479961238,366.2483474286848,0.08333333333333333
18.168552539068344,373.5644943567299,0.1
29.947210744509988,379.98813902929555,0.11666666666666667
40.72650358050333,386.37616266387164,0.13333333333333333
52.50516178594498,392.7998073364373,0.15
65.24756432284528,400.25843841644104,0.16666666666666666
79.06057430517319,405.7539597955378,0.18333333333333332
92.83796324951146,412.2488465440828,0.2
106.65097323183937,417.74436792317954,0.21666666666666667
135.31197960393314,427.7716663499144,0.23333333333333334
135.31197960393314,427.7716663499144,0.25
151.15934136314735,432.3390644355422,0.26666666666666666
166.04295879090287,435.871476113732,0.2833333333333333
180.9265762186584,439.40388779192176,0.3
196.8451800538519,441.9725551386529,0.31666666666666665
210.7650531501488,444.4699804094048,0.3333333333333333
227.68302235479058,447.0742687941256,0.35
242.67350289651512,447.60858436397046,0.36666666666666664
256.6646180687913,448.10727889582574,0.38333333333333336
271.65509861051584,448.6415944656706,0.4
285.71745585877136,447.1415582586293,0.4166666666666667
299.74419206903724,446.6408874210362,0.43333333333333335
299.74419206903724,446.6408874210362,0.45
313.80654931729276,445.14085121399484,0.4666666666666667
326.86954119610004,443.6051939689638,0.48333333333333334
339.93253307490727,442.0695367239328,0.5
351.0680362907972,438.4639066640259,0.5166666666666667
363.1672838381458,435.8932630115569,0.5333333333333333
374.2671660160461,433.2869983210982,0.55
385.3670481939464,430.68073363063957,0.5666666666666667
393.4688342635018,427.967605826212,0.5833333333333334
403.60497210994345,424.3263547283154,0.6
411.74237921748846,420.61386155443944,0.6166666666666667
411.74237921748846,420.61386155443944,0.6333333333333333
419.8797863250335,416.90136838056355,0.65
428.01719343257855,413.1888752066876,0.6666666666666666
435.1196141326856,410.44012636427027,0.6833333333333333
441.25829050133405,406.65639111441504,0.7
447.3613458319929,403.8720212340081,0.7166666666666667
452.46503579320336,401.0520303156115,0.7333333333333333
461.673050346176,395.37642744082865,0.75
464.74238853050025,393.48455981590104,0.7666666666666667
466.8123613453762,391.5570711529838,0.7833333333333333
468.88233416025207,389.62958249006647,0.8
468.9535762362314,387.6308517511698,0.8166666666666667
468.9535762362314,387.6308517511698,0.8333333333333334
469.9885626436694,386.6671074197112,0.85
471.02354905110735,385.70336308825256,0.8666666666666667
471.02354905110735,385.70336308825256,0.8833333333333333
471.02354905110735,385.70336308825256,0.9
471.02354905110735,385.70336308825256,0.9166666666666666
471.02354905110735,385.70336308825256,0.9333333333333333
469.9885626436694,386.6671074197112,0.95
468.91795519824177,388.63021712061817,0.9666666666666667
467.88296879080383,389.5939614520768,0.9833333333333333
466.8123613453762,391.5570711529838,1.0
463.70740212306225,394.4483041473597,1.0166666666666666
460.63806393873807,396.3401717722873,1.0333333333333334
455.56999501551724,398.1607973212356,1.05
451.4300493857654,402.01577464707015,1.0666666666666667
445.3626150930963,403.8007791580288,1.0833333333333333
440.2233040938961,407.6201354458737,1.1
434.1202487632373,410.4045053262806,1.1166666666666667
427.01782806313025,413.15325416869797,1.1333333333333333
419.8797863250335,416.90136838056355,1.15
411.74237921748846,420.61386155443944,1.1666666666666667
403.60497210994345,424.3263547283154,1.1833333333333333
395.53880707837766,426.04011716329467,1.2
395.503186040388,427.03948253274297,1.2166666666666666
385.40266923193604,429.68136826119127,1.2333333333333334
375.2665313854944,433.32261935908787,1.25
365.1660145770424,435.9645050875362,1.2666666666666666
355.0654977685904,438.6063908159845,1.2833333333333334
344.9649809601384,441.2482765444328,1.3
332.9013544507795,442.8195548274535,1.3166666666666667
321.83709331086885,444.42645414846385,1.3333333333333333
309.7734668015099,445.9977324314845,1.35
297.74546133014064,446.56964534505687,1.3666666666666667
285.71745585877136,447.1415582586293,1.3833333333333333
272.65446397996413,448.6772155036603,1.4
260.66207954658455,448.24976304778437,1.4166666666666667
247.6703297437566,447.7866895539188,1.4333333333333333
235.677945310377,447.35923709804285,1.45
223.72118191498706,445.9324192727187,1.4666666666666666
210.7650531501488,444.4699804094048,1.4833333333333334
197.80892438531055,443.0075415460909,1.5
185.88778202791025,440.5813583513184,1.5166666666666666
173.96663967050995,438.15517515654585,1.5333333333333334
164.04422805200625,435.80023403775266,1.55
151.15934136314735,432.3390644355422,1.5666666666666667
140.23756437519535,429.94850227875935,1.5833333333333333
130.35077379468132,426.59419579051786,1.6
130.35077379468132,426.59419579051786,1.6166666666666667
119.46461784471899,423.2042682642866,1.6333333333333333
109.6134483021946,418.8505964065968,1.65
100.7260230911289,415.531910956345,1.6666666666666667
90.83923251061486,412.1776044681035,1.6833333333333333
82.98679370698707,407.89517468639303,1.7
75.09873386536967,404.6121102741308,1.7166666666666666
67.21067402375223,401.3290458618687,1.7333333333333334
59.35823522012447,397.0466160801582,1.75
53.468906117403634,393.8347937438753,1.7666666666666666
47.5795770146828,390.62297140759244,1.7833333333333334
47.5795770146828,390.62297140759244,1.8
41.69024791196199,387.4111490713096,1.8166666666666667
31.874699407427272,382.0581118441715,1.8333333333333333
27.94848000561339,379.91689695331627,1.85
24.02226060379951,377.775682062461,1.8666666666666667
21.095406571433927,375.67008820959546,1.8833333333333333
19.167917908516642,373.6001153947195,1.9
17.204808207609688,372.5295079492919,1.9166666666666667
15.241698506702761,371.45890050386424,1.9333333333333333
14.242333137254462,371.42327946587454,1.95
13.278588805795806,370.3882930584366,1.9666666666666666
